ip,predicted_label,prob,defense_action
9332,0,0.99997115,allow
9333,0,0.99997115,allow
9334,0,0.99997115,allow
9335,0,0.99997115,allow
9336,0,0.99997115,allow
9337,0,0.99997115,allow
9338,0,0.99997115,allow
9339,0,0.99997115,allow
9340,0,0.99997115,allow
9341,0,0.99997115,allow
9342,0,0.99997115,allow
9343,0,0.99997115,allow
9344,0,0.99997115,allow
9345,0,0.99997115,allow
9346,0,0.99997115,allow
9347,0,0.99997115,allow
9348,0,0.99997115,allow
9349,0,0.99997115,allow
9350,0,0.99997115,allow
9351,0,0.99997115,allow
9352,0,0.99997115,allow
9353,0,0.99997115,allow
9354,0,0.99997115,allow
9355,0,0.99997115,allow
9356,0,0.99997115,allow
9357,0,0.99997115,allow
9358,0,0.99997115,allow
9359,0,0.99997115,allow
9360,0,0.99997115,allow
9361,0,0.99997115,allow
9362,0,0.99997115,allow
9363,0,0.99997115,allow
9364,0,0.99997115,allow
9365,0,0.99997115,allow
9366,0,0.99997115,allow
9367,0,0.99997115,allow
9368,0,0.99997115,allow
9369,0,0.99997115,allow
9370,0,0.99997115,allow
9371,0,0.99997115,allow
9372,0,0.99997115,allow
9373,0,0.99997115,allow
9374,0,0.99997115,allow
9375,0,0.99997115,allow
9376,0,0.99997115,allow
9377,0,0.99997115,allow
9378,0,0.99997115,allow
9379,0,0.99997115,allow
9380,0,0.99997115,allow
9381,0,0.99997115,allow
9382,0,0.99997115,allow
9383,0,0.99997115,allow
9384,0,0.99997115,allow
9385,0,0.99997115,allow
9386,0,0.99997115,allow
9387,0,0.99997115,allow
9388,0,0.99997115,allow
9389,0,0.99997115,allow
9390,0,0.99997115,allow
9391,0,0.99997115,allow
9392,0,0.99997115,allow
9393,0,0.99997115,allow
9394,0,0.99997115,allow
9395,0,0.99997115,allow
9396,0,0.99997115,allow
9397,0,0.99997115,allow
9398,0,0.99997115,allow
9399,0,0.99997115,allow
9400,0,0.99997115,allow
9401,0,0.99997115,allow
9402,0,0.99997115,allow
9403,0,0.99997115,allow
9404,0,0.99997115,allow
9405,0,0.99997115,allow
9406,0,0.99997115,allow
9407,0,0.99997115,allow
9408,0,0.99997115,allow
9409,0,0.99997115,allow
9410,0,0.99997115,allow
9411,0,0.99997115,allow
9412,0,0.99997115,allow
9413,0,0.99997115,allow
9414,0,0.99997115,allow
9415,0,0.99997115,allow
9416,0,0.99997115,allow
9417,0,0.99997115,allow
9418,0,0.99997115,allow
9419,0,0.99997115,allow
9420,0,0.99997115,allow
9421,0,0.99997115,allow
9422,0,0.99997115,allow
9423,0,0.99997115,allow
9424,0,0.99997115,allow
9425,0,0.99997115,allow
9426,0,0.99997044,allow
9427,0,0.99997044,allow
9428,0,0.99997044,allow
9429,0,0.99997044,allow
9430,0,0.99997044,allow
9431,0,0.99997044,allow
9432,0,0.99997044,allow
9433,0,0.99997044,allow
9434,0,0.99997044,allow
9435,0,0.99997044,allow
9436,0,0.99997044,allow
9437,0,0.99997044,allow
9438,0,0.99997044,allow
9439,0,0.99997044,allow
9440,0,0.99997044,allow
9441,0,0.99997044,allow
9442,0,0.99997044,allow
9443,0,0.99997044,allow
9444,0,0.99997044,allow
9445,0,0.99997044,allow
9446,0,0.99997044,allow
9447,0,0.99997044,allow
9448,0,0.99997044,allow
9449,0,0.99997044,allow
9450,0,0.99997044,allow
9451,0,0.99997044,allow
9452,0,0.99997044,allow
9453,0,0.99997044,allow
9454,0,0.99997044,allow
9455,0,0.99997044,allow
9456,0,0.99997044,allow
9457,0,0.99997044,allow
9458,0,0.99997044,allow
9459,0,0.99997044,allow
9460,0,0.99997044,allow
9461,0,0.99997044,allow
9462,0,0.99997044,allow
9463,0,0.99997044,allow
9464,0,0.99997044,allow
9465,0,0.99997044,allow
9466,0,0.99997044,allow
9467,0,0.99997044,allow
9468,0,0.99997044,allow
9469,0,0.99997044,allow
9470,0,0.99997044,allow
9471,0,0.99997044,allow
9472,0,0.99997044,allow
9473,0,0.99997044,allow
9474,0,0.99997044,allow
9475,0,0.99997044,allow
9476,0,0.99997044,allow
9477,0,0.99997044,allow
9478,0,0.99997044,allow
9479,0,0.99997044,allow
9480,0,0.99997044,allow
9481,0,0.99997044,allow
9482,0,0.99997044,allow
9483,0,0.99997044,allow
9484,0,0.99997044,allow
9485,0,0.99997044,allow
9486,0,0.99997044,allow
9487,0,0.99997044,allow
9488,0,0.99997044,allow
9489,0,0.99997044,allow
9490,0,0.99997044,allow
9491,0,0.99997044,allow
9492,0,0.99997044,allow
9493,0,0.99997044,allow
9494,0,0.99997044,allow
9495,0,0.99997044,allow
9496,0,0.99997044,allow
9497,0,0.99997044,allow
9498,0,0.99997044,allow
9499,0,0.99997044,allow
9500,0,0.99997044,allow
9501,0,0.99997044,allow
9502,0,0.99997044,allow
9503,0,0.99997044,allow
9504,0,0.99997044,allow
9505,0,0.99997044,allow
9506,0,0.99997044,allow
9507,0,0.99997044,allow
9508,0,0.99997044,allow
9509,0,0.99997044,allow
9510,0,0.99997044,allow
9511,0,0.99997044,allow
9512,0,0.99997044,allow
9513,0,0.99997044,allow
9514,0,0.99997044,allow
9515,0,0.99997044,allow
9516,0,0.99997044,allow
9517,0,0.99997044,allow
9518,0,0.99997044,allow
9519,0,0.99997044,allow
9520,0,0.99997044,allow
9521,0,0.99997044,allow
9522,0,0.99997044,allow
9523,0,0.99997044,allow
9524,0,0.99997044,allow
9525,0,0.99997044,allow
9526,0,0.99997044,allow
9527,0,0.99997044,allow
9528,0,0.99997044,allow
9529,0,0.99997044,allow
9530,0,0.99997044,allow
9531,0,0.99997044,allow
9532,0,0.99997044,allow
9533,0,0.99997044,allow
9534,0,0.99997044,allow
9535,0,0.99997044,allow
9536,0,0.99997044,allow
9537,0,0.99997044,allow
9538,0,0.99997044,allow
9539,0,0.99997044,allow
9540,0,0.99997044,allow
9541,0,0.99997044,allow
9542,0,0.99997044,allow
9543,0,0.99997044,allow
9544,0,0.99997044,allow
9545,0,0.99997044,allow
9546,0,0.99997044,allow
9547,0,0.99997044,allow
9548,0,0.99997044,allow
9549,0,0.99997044,allow
9550,0,0.99997044,allow
9551,0,0.99997044,allow
9552,0,0.99997044,allow
9553,0,0.99997044,allow
9554,0,0.99997044,allow
9555,0,0.99997044,allow
9556,0,0.99997044,allow
9557,0,0.99997044,allow
9558,0,0.99997044,allow
9559,0,0.99997044,allow
9560,0,0.99997044,allow
9561,0,0.99997044,allow
9562,0,0.99997044,allow
9563,0,0.99997044,allow
9564,0,0.99997044,allow
9565,0,0.99997044,allow
9566,0,0.99997044,allow
9567,0,0.99997044,allow
9568,0,0.99997044,allow
9569,0,0.99997044,allow
9570,0,0.99997044,allow
9571,0,0.99997044,allow
9572,0,0.99997044,allow
9573,0,0.99997044,allow
9574,0,0.99997044,allow
9575,0,0.99997044,allow
9576,0,0.99997044,allow
9577,0,0.99997044,allow
9578,0,0.99997044,allow
9579,0,0.99997044,allow
9580,0,0.99997044,allow
9581,0,0.99997044,allow
9582,0,0.99997044,allow
9583,0,0.99997044,allow
9584,0,0.99997044,allow
9585,0,0.99997044,allow
9586,0,0.99997044,allow
9587,0,0.99997044,allow
9588,0,0.99997044,allow
9589,0,0.99997044,allow
9590,0,0.99997044,allow
9591,0,0.99997044,allow
9592,0,0.99997044,allow
9593,0,0.99997044,allow
9594,0,0.99997044,allow
9595,0,0.99997044,allow
9596,0,0.99997044,allow
9597,0,0.99997044,allow
9598,0,0.99997044,allow
9599,0,0.99997044,allow
9600,0,0.99997044,allow
9601,0,0.99997044,allow
9602,0,0.99997044,allow
9603,0,0.99997044,allow
9604,0,0.99997044,allow
9605,0,0.99997044,allow
9606,0,0.99997044,allow
9607,0,0.99997044,allow
9608,0,0.99997044,allow
9609,0,0.99997044,allow
9610,0,0.99997044,allow
9611,0,0.99997044,allow
9612,0,0.99997044,allow
9613,0,0.99997044,allow
9614,0,0.99997044,allow
9615,0,0.99997044,allow
9616,0,0.99997044,allow
9617,0,0.99997044,allow
9618,0,0.99997044,allow
9619,0,0.99997044,allow
9620,0,0.99997044,allow
9621,0,0.99997044,allow
9622,0,0.99997044,allow
9623,0,0.99997044,allow
9624,0,0.99997044,allow
9625,0,0.99997044,allow
9626,0,0.99997044,allow
9627,0,0.99997044,allow
9628,0,0.99997044,allow
9629,0,0.99997044,allow
9630,0,0.99997044,allow
9631,0,0.99997044,allow
9632,0,0.99997044,allow
9633,0,0.99997044,allow
9634,0,0.99997044,allow
9635,0,0.99997044,allow
9636,0,0.99997044,allow
9637,0,0.99997044,allow
9638,0,0.99997044,allow
9639,0,0.99997044,allow
9640,0,0.99997044,allow
9641,0,0.99997044,allow
9642,0,0.99997044,allow
9643,0,0.99997044,allow
9644,0,0.99997044,allow
9645,0,0.99997044,allow
9646,0,0.99997044,allow
9647,0,0.99997044,allow
9648,0,0.99997044,allow
9649,0,0.99997044,allow
9650,0,0.99997044,allow
9651,0,0.99997044,allow
9652,0,0.99997044,allow
9653,0,0.99997044,allow
9654,0,0.99997044,allow
9655,0,0.99997044,allow
9656,0,0.99997044,allow
9657,0,0.99997044,allow
9658,0,0.99997044,allow
9659,0,0.99997044,allow
9660,0,0.99997044,allow
9661,0,0.99997044,allow
9662,0,0.99997044,allow
9663,0,0.99997044,allow
9664,0,0.99997044,allow
9665,0,0.99997044,allow
9666,0,0.99997044,allow
9667,0,0.99997044,allow
9668,0,0.99997044,allow
9669,0,0.99997044,allow
9670,0,0.99997044,allow
9671,0,0.99997044,allow
9672,0,0.99997044,allow
9673,0,0.99997044,allow
9674,0,0.99997044,allow
9675,0,0.99997044,allow
9676,0,0.99997044,allow
9677,0,0.99997044,allow
9678,0,0.99997044,allow
9679,0,0.99997044,allow
9680,0,0.99997044,allow
9681,0,0.99997044,allow
9682,0,0.99997044,allow
9683,0,0.99997044,allow
9684,0,0.99997044,allow
9685,0,0.99997044,allow
9686,0,0.99997044,allow
9687,0,0.99997044,allow
9688,0,0.99997044,allow
9689,0,0.99997044,allow
9690,0,0.99997044,allow
9691,0,0.99997044,allow
9692,0,0.99997044,allow
9693,0,0.99997044,allow
9694,0,0.99997044,allow
9695,0,0.99997044,allow
9696,0,0.99997044,allow
9697,0,0.99997044,allow
9698,0,0.99997044,allow
9699,0,0.99997044,allow
9700,0,0.99997044,allow
9701,0,0.99997044,allow
9702,0,0.99997044,allow
9703,0,0.99997044,allow
9704,0,0.99997044,allow
9705,0,0.99997044,allow
9706,0,0.99997044,allow
9707,0,0.99997044,allow
9708,0,0.99997044,allow
9709,0,0.99997044,allow
9710,0,0.99997044,allow
9711,0,0.99997044,allow
9712,0,0.99997044,allow
9713,0,0.99997044,allow
9714,0,0.99997044,allow
9715,0,0.99997044,allow
9716,0,0.99997044,allow
9717,0,0.99997044,allow
9718,0,0.99997044,allow
9719,0,0.99997044,allow
9720,0,0.99997044,allow
9721,0,0.99997044,allow
9722,0,0.99997044,allow
9723,0,0.99997044,allow
9724,0,0.99997044,allow
9725,0,0.99997044,allow
9726,0,0.99997044,allow
9727,0,0.99997044,allow
9728,0,0.99997044,allow
9729,0,0.99997044,allow
9730,0,0.99997044,allow
9731,0,0.99997044,allow
9732,0,0.99997044,allow
9733,0,0.99997044,allow
9734,0,0.99997044,allow
9735,0,0.99997044,allow
9736,0,0.99997044,allow
9737,0,0.99997044,allow
9738,0,0.99997044,allow
9739,0,0.99997044,allow
9740,0,0.99997044,allow
9741,0,0.99997044,allow
9742,0,0.99997044,allow
9743,0,0.99997044,allow
9744,0,0.99997044,allow
9745,0,0.99997044,allow
9746,0,0.99997044,allow
9747,0,0.99997044,allow
9748,0,0.99997044,allow
9749,0,0.99997044,allow
9750,0,0.99997044,allow
9751,0,0.99997044,allow
9752,0,0.99997044,allow
9753,0,0.99997044,allow
9754,0,0.99997044,allow
9755,0,0.99997044,allow
9756,0,0.99997044,allow
9757,0,0.99997044,allow
9758,0,0.99997044,allow
9759,0,0.99997044,allow
9760,0,0.99997044,allow
9761,0,0.99997044,allow
9762,0,0.99997044,allow
9763,0,0.99997044,allow
9764,0,0.99997044,allow
9765,0,0.99997044,allow
9766,0,0.99997044,allow
9767,0,0.99997044,allow
9768,0,0.99997044,allow
9769,0,0.99997044,allow
9770,0,0.99997044,allow
9771,0,0.99997044,allow
9772,0,0.99997044,allow
9773,0,0.99997044,allow
9774,0,0.99997044,allow
9775,0,0.99997044,allow
9776,0,0.99997044,allow
9777,0,0.99997044,allow
9778,0,0.99997044,allow
9779,0,0.99997044,allow
9780,0,0.99997044,allow
9781,0,0.99997044,allow
9782,0,0.99997044,allow
9783,0,0.99997044,allow
9784,0,0.99997044,allow
9785,0,0.99997044,allow
9786,0,0.99997044,allow
9787,0,0.99997044,allow
9788,0,0.99997044,allow
9789,0,0.99997044,allow
9790,0,0.99997044,allow
9791,0,0.99997044,allow
9792,0,0.99997044,allow
9793,0,0.99997044,allow
9794,0,0.99997044,allow
9795,0,0.99997044,allow
9796,0,0.99997044,allow
9797,0,0.99997044,allow
9798,0,0.99997044,allow
9799,0,0.99997044,allow
9800,0,0.99997044,allow
9801,0,0.99997044,allow
9802,0,0.99997044,allow
9803,0,0.99997044,allow
9804,0,0.99997044,allow
9805,0,0.99997044,allow
9806,0,0.99997044,allow
9807,0,0.99997044,allow
9808,0,0.99997044,allow
9809,0,0.99997044,allow
9810,0,0.99997044,allow
9811,0,0.99997044,allow
9812,0,0.99997044,allow
9813,0,0.99997044,allow
9814,0,0.99997044,allow
9815,0,0.99997044,allow
9816,0,0.99997044,allow
9817,0,0.99997044,allow
9818,0,0.99997044,allow
9819,0,0.99997044,allow
9820,0,0.99997044,allow
9821,0,0.99997044,allow
9822,0,0.99997044,allow
9823,0,0.99997044,allow
9824,0,0.99997044,allow
9825,0,0.99997044,allow
9826,0,0.99997044,allow
9827,0,0.99997044,allow
9828,0,0.99997044,allow
9829,0,0.99997044,allow
9830,0,0.99997044,allow
9831,0,0.99997044,allow
9832,0,0.99997044,allow
9833,0,0.99997044,allow
9834,0,0.99997044,allow
9835,0,0.99997044,allow
9836,0,0.99997044,allow
9837,0,0.99997044,allow
9838,0,0.99997044,allow
9839,0,0.99997044,allow
9840,0,0.99997044,allow
9841,0,0.99997044,allow
9842,0,0.99997044,allow
9843,0,0.99997044,allow
9844,0,0.99997044,allow
9845,0,0.99997044,allow
9846,0,0.99997044,allow
9847,0,0.99997044,allow
9848,0,0.99997044,allow
9849,0,0.99997044,allow
9850,0,0.99997044,allow
9851,0,0.99997044,allow
9852,0,0.99997044,allow
9853,0,0.99997044,allow
9854,0,0.99997044,allow
9855,0,0.99997044,allow
9856,0,0.99997044,allow
9857,0,0.99997044,allow
9858,0,0.99997044,allow
9859,0,0.99997044,allow
9860,0,0.99997044,allow
9861,0,0.99997044,allow
9862,0,0.99997044,allow
9863,0,0.99997044,allow
9864,0,0.99997044,allow
9865,0,0.99997044,allow
9866,0,0.99997044,allow
9867,0,0.99997044,allow
9868,0,0.99997044,allow
9869,0,0.99997044,allow
9870,0,0.99997044,allow
9871,0,0.99997044,allow
9872,0,0.99997044,allow
9873,0,0.99997044,allow
9874,0,0.99997044,allow
9875,0,0.99997044,allow
9876,0,0.99997044,allow
9877,0,0.99997044,allow
9878,0,0.99997044,allow
9879,0,0.99997044,allow
9880,0,0.99997044,allow
9881,0,0.99997044,allow
9882,0,0.99997044,allow
9883,0,0.99997044,allow
9884,0,0.99997044,allow
9885,0,0.99997044,allow
9886,0,0.99997044,allow
9887,0,0.99997044,allow
9888,0,0.99997044,allow
9889,0,0.99997044,allow
9890,0,0.99997044,allow
9891,0,0.99997044,allow
9892,0,0.99997044,allow
9893,0,0.99997044,allow
9894,0,0.99997044,allow
9895,0,0.99997044,allow
9896,0,0.99997044,allow
9897,0,0.99997044,allow
9898,0,0.99997044,allow
9899,0,0.99997044,allow
9900,0,0.99997044,allow
9901,0,0.99997044,allow
9902,0,0.99997044,allow
9903,0,0.99997044,allow
9904,0,0.99997044,allow
9905,0,0.99997044,allow
9906,0,0.99997044,allow
9907,0,0.99997044,allow
9908,0,0.99997044,allow
9909,0,0.99997044,allow
9910,0,0.99997044,allow
9911,0,0.99997044,allow
9912,0,0.99997044,allow
9913,0,0.99997044,allow
9914,0,0.99997044,allow
9915,0,0.99997044,allow
9916,0,0.99997044,allow
9917,0,0.99997044,allow
9918,0,0.99997044,allow
9919,0,0.99997044,allow
9920,0,0.99997044,allow
9921,0,0.99997044,allow
9922,0,0.99997044,allow
9923,0,0.99997044,allow
9924,0,0.99997044,allow
9925,0,0.99997044,allow
9926,0,0.99997044,allow
9927,0,0.99997044,allow
9928,0,0.99997044,allow
9929,0,0.99997044,allow
9930,0,0.99997044,allow
9931,0,0.99997044,allow
9932,0,0.99997044,allow
9933,0,0.99997044,allow
9934,0,0.99997044,allow
9935,0,0.99997044,allow
9936,0,0.99997044,allow
9937,0,0.99997044,allow
9938,0,0.99997044,allow
9939,0,0.99997044,allow
9940,0,0.99997044,allow
9941,0,0.99997044,allow
9942,0,0.99997044,allow
9943,0,0.99997044,allow
9944,0,0.99997044,allow
9945,0,0.99997044,allow
9946,0,0.99997044,allow
9947,0,0.99997044,allow
9948,0,0.99997044,allow
9949,0,0.99997044,allow
9950,0,0.99997044,allow
9951,0,0.99997044,allow
9952,0,0.99997044,allow
9953,0,0.99997044,allow
9954,0,0.99997044,allow
9955,0,0.99997044,allow
9956,0,0.99997044,allow
9957,0,0.99997044,allow
9958,0,0.99997044,allow
9959,0,0.99997044,allow
9960,0,0.99997044,allow
9961,0,0.99997044,allow
9962,0,0.99997044,allow
9963,0,0.99997044,allow
9964,0,0.99997044,allow
9965,0,0.99997044,allow
9966,0,0.99997044,allow
9967,0,0.99997044,allow
9968,0,0.99997044,allow
9969,0,0.99997044,allow
9970,0,0.99997044,allow
9971,0,0.99997044,allow
9972,0,0.99997044,allow
9973,0,0.99997044,allow
9974,0,0.99997044,allow
9975,0,0.99997044,allow
9976,0,0.99997044,allow
9977,0,0.99997044,allow
9978,0,0.99997044,allow
9979,0,0.99997044,allow
9980,0,0.99997044,allow
9981,0,0.99997044,allow
9982,0,0.99997044,allow
9983,0,0.99997044,allow
9984,0,0.99997044,allow
9985,0,0.99997044,allow
9986,0,0.99997044,allow
9987,0,0.99997044,allow
9988,0,0.99997044,allow
9989,0,0.99997044,allow
9990,0,0.99997044,allow
9991,0,0.99997044,allow
9992,0,0.99997044,allow
9993,0,0.99997044,allow
9994,0,0.99997044,allow
9995,0,0.99997044,allow
9996,0,0.99997044,allow
9997,0,0.99997044,allow
9998,0,0.99997044,allow
9999,0,0.99997044,allow
10000,1,0.999905,block_ip
10001,1,0.999905,block_ip
10002,1,0.999905,block_ip
10003,1,0.999905,block_ip
10004,1,0.999905,block_ip
10005,1,0.999905,block_ip
10006,1,0.999905,block_ip
10007,1,0.999905,block_ip
10008,1,0.999905,block_ip
10009,1,0.999905,block_ip
10010,1,0.999905,block_ip
10011,1,0.999905,block_ip
10012,1,0.999905,block_ip
10013,1,0.999905,block_ip
10014,1,0.999905,block_ip
10015,1,0.999905,block_ip
10016,1,0.999905,block_ip
10017,1,0.9999075,block_ip
10018,1,0.9999075,block_ip
10019,1,0.9999075,block_ip
10020,1,0.9999075,block_ip
10021,1,0.9999075,block_ip
10022,1,0.9999075,block_ip
10023,1,0.9999075,block_ip
10024,1,0.9999075,block_ip
10025,1,0.9999075,block_ip
10026,1,0.9999075,block_ip
10027,1,0.9999075,block_ip
10028,1,0.9999075,block_ip
10029,1,0.9999075,block_ip
10030,1,0.9999075,block_ip
10031,1,0.9999075,block_ip
10032,1,0.9999075,block_ip
10033,1,0.9999075,block_ip
10034,1,0.9999075,block_ip
10035,1,0.9999075,block_ip
10036,1,0.9999075,block_ip
10037,1,0.9999075,block_ip
10038,1,0.9999075,block_ip
10039,1,0.9999075,block_ip
10040,1,0.9999075,block_ip
10041,1,0.9999075,block_ip
10042,1,0.9999075,block_ip
10043,1,0.9999075,block_ip
10044,1,0.9999075,block_ip
10045,1,0.9999075,block_ip
10046,1,0.9999075,block_ip
10047,1,0.9999075,block_ip
10048,1,0.9999075,block_ip
10049,1,0.9999075,block_ip
10050,1,0.9999075,block_ip
10051,1,0.9999075,block_ip
10052,1,0.9999075,block_ip
10053,1,0.9999075,block_ip
10054,1,0.9999075,block_ip
10055,1,0.9999075,block_ip
10056,1,0.9999075,block_ip
10057,1,0.9999075,block_ip
10058,1,0.9999075,block_ip
10059,1,0.9999075,block_ip
10060,1,0.9999075,block_ip
10061,1,0.9999075,block_ip
10062,1,0.9999075,block_ip
10063,1,0.9999075,block_ip
10064,1,0.9999075,block_ip
10065,1,0.9999075,block_ip
10066,1,0.9999075,block_ip
10067,1,0.9999075,block_ip
10068,1,0.9999075,block_ip
10069,1,0.9999075,block_ip
10070,1,0.9999075,block_ip
10071,1,0.9999075,block_ip
10072,1,0.9999075,block_ip
10073,1,0.9999075,block_ip
10074,1,0.99990785,block_ip
10075,1,0.99990785,block_ip
10076,1,0.99990785,block_ip
10077,1,0.99990785,block_ip
10078,1,0.99990785,block_ip
10079,1,0.99990785,block_ip
10080,1,0.99990785,block_ip
10081,1,0.99990785,block_ip
10082,1,0.99990785,block_ip
10083,1,0.99990785,block_ip
10084,1,0.99990785,block_ip
10085,1,0.99990785,block_ip
10086,1,0.99990785,block_ip
10087,1,0.99990785,block_ip
10088,1,0.99990785,block_ip
10089,1,0.99990785,block_ip
10090,1,0.99990785,block_ip
10091,1,0.99990785,block_ip
10092,1,0.99990785,block_ip
10093,1,0.99990785,block_ip
10094,1,0.99990785,block_ip
10095,1,0.99990785,block_ip
10096,1,0.99990785,block_ip
10097,1,0.99990785,block_ip
10098,1,0.99990785,block_ip
10099,1,0.99990785,block_ip
10100,1,0.99990785,block_ip
10101,1,0.99990785,block_ip
10102,1,0.99990785,block_ip
10103,1,0.99990785,block_ip
10104,1,0.99990785,block_ip
10105,1,0.99990785,block_ip
10106,1,0.99990785,block_ip
10107,1,0.99990785,block_ip
10108,1,0.99990785,block_ip
10109,1,0.99990785,block_ip
10110,1,0.99990785,block_ip
10111,1,0.99990785,block_ip
10112,1,0.99990785,block_ip
10113,1,0.99990785,block_ip
10114,1,0.99990785,block_ip
10115,1,0.99990785,block_ip
10116,1,0.99990785,block_ip
10117,1,0.99990785,block_ip
10118,1,0.99990785,block_ip
10119,1,0.99990785,block_ip
10120,1,0.99990785,block_ip
10121,1,0.99990785,block_ip
10122,1,0.99990785,block_ip
10123,1,0.99990785,block_ip
10124,1,0.99990785,block_ip
10125,1,0.99990785,block_ip
10126,1,0.99990785,block_ip
10127,1,0.99990785,block_ip
10128,1,0.99990785,block_ip
10129,1,0.99990785,block_ip
10130,1,0.99994326,block_ip
10131,1,0.99994326,block_ip
10132,1,0.99994326,block_ip
10133,1,0.99994326,block_ip
10134,1,0.99994326,block_ip
10135,1,0.99994326,block_ip
10136,1,0.99994326,block_ip
10137,1,0.99994326,block_ip
10138,1,0.99994326,block_ip
10139,1,0.99994326,block_ip
10140,1,0.99994326,block_ip
10141,1,0.99994326,block_ip
10142,1,0.99994326,block_ip
10143,1,0.99994326,block_ip
10144,1,0.99994326,block_ip
10145,1,0.99994326,block_ip
10146,1,0.99994326,block_ip
10147,1,0.99994326,block_ip
10148,1,0.99994326,block_ip
10149,1,0.99994326,block_ip
10150,1,0.99994326,block_ip
10151,1,0.99994326,block_ip
10152,1,0.99994326,block_ip
10153,1,0.99994326,block_ip
10154,1,0.99994326,block_ip
10155,1,0.99994326,block_ip
10156,1,0.99994326,block_ip
10157,1,0.99994326,block_ip
10158,1,0.99994326,block_ip
10159,1,0.99994326,block_ip
10160,1,0.99994326,block_ip
10161,1,0.99994326,block_ip
10162,1,0.99994326,block_ip
10163,1,0.99994326,block_ip
10164,1,0.99994326,block_ip
10165,1,0.99994326,block_ip
10166,1,0.99994326,block_ip
10167,1,0.99994326,block_ip
10168,1,0.99994326,block_ip
10169,1,0.99994326,block_ip
10170,1,0.99994326,block_ip
10171,1,0.99994326,block_ip
10172,1,0.99994326,block_ip
10173,1,0.99994326,block_ip
10174,1,0.99994326,block_ip
10175,1,0.99994326,block_ip
10176,1,0.99994326,block_ip
10177,1,0.99994326,block_ip
10178,1,0.99994326,block_ip
10179,1,0.99994326,block_ip
10180,1,0.99994326,block_ip
10181,1,0.99994326,block_ip
10182,1,0.99994326,block_ip
10183,1,0.99994326,block_ip
10184,1,0.99994326,block_ip
10185,1,0.99994326,block_ip
10186,1,0.99994326,block_ip
10187,1,0.99994326,block_ip
10188,1,0.99994326,block_ip
10189,1,0.99994326,block_ip
10190,1,0.99994326,block_ip
10191,1,0.99994326,block_ip
10192,1,0.99994326,block_ip
10193,1,0.99994326,block_ip
10194,1,0.99994326,block_ip
10195,1,0.99994326,block_ip
10196,1,0.99994326,block_ip
10197,1,0.99994326,block_ip
10198,1,0.99994326,block_ip
10199,1,0.99994326,block_ip
10200,1,0.99994326,block_ip
10201,1,0.99994326,block_ip
10202,1,0.99994326,block_ip
10203,1,0.99994326,block_ip
10204,1,0.99994326,block_ip
10205,1,0.99994326,block_ip
10206,1,0.99994326,block_ip
10207,1,0.99994326,block_ip
10208,1,0.99994326,block_ip
10209,1,0.99994326,block_ip
10210,1,0.99994326,block_ip
10211,1,0.99994326,block_ip
10212,1,0.99994326,block_ip
10213,1,0.99994326,block_ip
10214,1,0.99994326,block_ip
10215,1,0.99994326,block_ip
10216,1,0.99994326,block_ip
10217,1,0.99994326,block_ip
10218,1,0.99994326,block_ip
10219,1,0.99994326,block_ip
10220,1,0.99994326,block_ip
10221,1,0.99994326,block_ip
10222,1,0.99994326,block_ip
10223,1,0.99994326,block_ip
10224,1,0.99994326,block_ip
10225,1,0.99994326,block_ip
10226,1,0.99994326,block_ip
10227,1,0.99994326,block_ip
10228,1,0.99994326,block_ip
10229,1,0.99994326,block_ip
10230,1,0.99994326,block_ip
10231,1,0.99994326,block_ip
10232,1,0.99994326,block_ip
10233,1,0.99994326,block_ip
10234,1,0.99994326,block_ip
10235,1,0.99994326,block_ip
10236,1,0.99994326,block_ip
10237,1,0.99994326,block_ip
10238,1,0.99994326,block_ip
10239,1,0.99994326,block_ip
10240,1,0.99994326,block_ip
10241,1,0.99994326,block_ip
10242,1,0.99994326,block_ip
10243,1,0.99994326,block_ip
10244,1,0.99994326,block_ip
10245,1,0.99994326,block_ip
10246,1,0.99994326,block_ip
10247,1,0.99994326,block_ip
10248,1,0.99994326,block_ip
10249,1,0.99994326,block_ip
10250,1,0.99994326,block_ip
10251,1,0.99994326,block_ip
10252,1,0.99994326,block_ip
10253,1,0.99994326,block_ip
10254,1,0.99994326,block_ip
10255,1,0.99994326,block_ip
10256,1,0.99994326,block_ip
10257,1,0.99994326,block_ip
10258,1,0.99994326,block_ip
10259,1,0.99994326,block_ip
10260,1,0.99994326,block_ip
10261,1,0.99994326,block_ip
10262,1,0.99994326,block_ip
10263,1,0.99994326,block_ip
10264,1,0.99994326,block_ip
10265,1,0.99994326,block_ip
10266,1,0.99994326,block_ip
10267,1,0.99994326,block_ip
10268,1,0.99994326,block_ip
10269,1,0.99994326,block_ip
10270,1,0.99994326,block_ip
10271,1,0.99994326,block_ip
10272,1,0.99994326,block_ip
10273,1,0.99994326,block_ip
10274,1,0.99994326,block_ip
10275,1,0.99994326,block_ip
10276,1,0.99994326,block_ip
10277,1,0.99994326,block_ip
10278,1,0.99994326,block_ip
10279,1,0.99994326,block_ip
10280,1,0.99994326,block_ip
10281,1,0.99994326,block_ip
10282,1,0.99994326,block_ip
10283,1,0.99994326,block_ip
10284,1,0.99994326,block_ip
10285,1,0.99994326,block_ip
10286,1,0.99994326,block_ip
10287,1,0.99994326,block_ip
10288,1,0.99994326,block_ip
10289,1,0.99994326,block_ip
