ip,reason,score
1,auto-block,0.99993646
1,auto-block,0.9997049
1,auto-block,0.9991709
1,auto-block,0.9999379
1,auto-block,0.9999616
1,auto-block,0.9999658
1,auto-block,0.9998481
1,auto-block,0.9997849
1,auto-block,0.9998696
1,auto-block,0.9999677
1,auto-block,0.9999379
1,auto-block,0.99948597
1,auto-block,0.9999286
1,auto-block,0.9999652
1,auto-block,0.99981636
1,auto-block,0.99990916
1,auto-block,0.99963105
1,auto-block,0.99987006
1,auto-block,0.9999665
1,auto-block,0.999923
1,auto-block,0.9999659
1,auto-block,0.9999715
1,auto-block,0.99996173
1,auto-block,0.99980813
1,auto-block,0.99990344
1,auto-block,0.9998919
1,auto-block,0.99992514
1,auto-block,0.9999553
1,auto-block,0.9999527
1,auto-block,0.99994385
1,auto-block,0.9992085
1,auto-block,0.9999149
1,auto-block,0.99995303
1,auto-block,0.99985325
1,auto-block,0.99984086
1,auto-block,0.99980396
1,auto-block,0.9999609
1,auto-block,0.999782
1,auto-block,0.9999274
1,auto-block,0.9998778
1,auto-block,0.9999639
1,auto-block,0.99992454
1,auto-block,0.99996495
1,auto-block,0.99992204
1,auto-block,0.9999467
1,auto-block,0.99995995
1,auto-block,0.99994063
1,auto-block,0.9999424
1,auto-block,0.9999498
1,auto-block,0.9996586
1,auto-block,0.999964
1,auto-block,0.9999255
1,auto-block,0.9999387
1,auto-block,0.99973124
1,auto-block,0.9997023
1,auto-block,0.9996493
1,auto-block,0.9999517
1,auto-block,0.999943
1,auto-block,0.9999635
1,auto-block,0.9999018
1,auto-block,0.9998252
1,auto-block,0.99921
1,auto-block,0.99995005
1,auto-block,0.9957903
1,auto-block,0.99991
1,auto-block,0.99995553
1,auto-block,0.99995506
1,auto-block,0.99965286
1,auto-block,0.99991333
1,auto-block,0.9993962
1,auto-block,0.9999114
1,auto-block,0.99993944
1,auto-block,0.9999589
1,auto-block,0.9999434
1,auto-block,0.9996271
1,auto-block,0.999943
1,auto-block,0.9997725
1,auto-block,0.9999627
1,auto-block,0.9997336
1,auto-block,0.99987316
1,auto-block,0.9996371
1,auto-block,0.9999521
1,auto-block,0.9997329
1,auto-block,0.9999106
1,auto-block,0.99992156
1,auto-block,0.999954
1,auto-block,0.99993825
1,auto-block,0.99993813
1,auto-block,0.99996054
1,auto-block,0.9999647
1,auto-block,0.9999517
1,auto-block,0.99996245
1,auto-block,0.99996114
1,auto-block,0.9999571
1,auto-block,0.9992544
1,auto-block,0.9997087
1,auto-block,0.99976796
1,auto-block,0.9999378
1,auto-block,0.99938154
1,auto-block,0.9997359
1,auto-block,0.999858
1,auto-block,0.9993482
1,auto-block,0.9999393
1,auto-block,0.9995252
1,auto-block,0.9998778
1,auto-block,0.9999566
1,auto-block,0.9997855
1,auto-block,0.9998091
1,auto-block,0.99885523
1,auto-block,0.99981195
0,auto-block,0.999572
1,auto-block,0.9998865
1,auto-block,0.999897
1,auto-block,0.9999318
1,auto-block,0.99984634
1,auto-block,0.9992435
1,auto-block,0.99976224
1,auto-block,0.99992883
1,auto-block,0.99990594
1,auto-block,0.9992481
1,auto-block,0.99996746
1,auto-block,0.9998419
1,auto-block,0.9998784
1,auto-block,0.9998833
1,auto-block,0.99978477
1,auto-block,0.9999572
1,auto-block,0.99978954
1,auto-block,0.9999386
1,auto-block,0.99994373
1,auto-block,0.9999167
1,auto-block,0.99996614
1,auto-block,0.9999528
1,auto-block,0.99878937
1,auto-block,0.9998319
1,auto-block,0.99932396
1,auto-block,0.9998441
1,auto-block,0.99951875
1,auto-block,0.99996984
1,auto-block,0.9999647
1,auto-block,0.999731
1,auto-block,0.99955136
1,auto-block,0.999969
1,auto-block,0.9998109
1,auto-block,0.99987197
1,auto-block,0.9999523
1,auto-block,0.99996364
1,auto-block,0.9999089
1,auto-block,0.9998318
1,auto-block,0.9998977
1,auto-block,0.9999689
1,auto-block,0.9998411
1,auto-block,0.99940073
1,auto-block,0.999907
1,auto-block,0.999762
1,auto-block,0.9999566
1,auto-block,0.9999651
1,auto-block,0.99989283
1,auto-block,0.9998797
1,auto-block,0.9998559
1,auto-block,0.99996054
1,auto-block,0.9999527
1,auto-block,0.99995875
1,auto-block,0.99984574
1,auto-block,0.9994686
1,auto-block,0.99990964
1,auto-block,0.9995732
1,auto-block,0.99975747
1,auto-block,0.9999684
1,auto-block,0.99995327
1,auto-block,0.99990726
1,auto-block,0.9999423
1,auto-block,0.9999467
1,auto-block,0.9997602
1,auto-block,0.99948347
1,auto-block,0.9995408
1,auto-block,0.99973816
1,auto-block,0.9999559
1,auto-block,0.9999646
1,auto-block,0.9994382
1,auto-block,0.99992335
1,auto-block,0.9999627
1,auto-block,0.99971265
1,auto-block,0.9999349
1,auto-block,0.99971646
1,auto-block,0.99977404
1,auto-block,0.9993486
1,auto-block,0.99989307
1,auto-block,0.9999571
1,auto-block,0.9999318
1,auto-block,0.9999584
1,auto-block,0.999956
1,auto-block,0.999647
1,auto-block,0.99992514
1,auto-block,0.9999665
1,auto-block,0.9999516
1,auto-block,0.99996483
1,auto-block,0.99890506
1,auto-block,0.99992466
1,auto-block,0.9970427
1,auto-block,0.9998996
1,auto-block,0.9998722
1,auto-block,0.999887
1,auto-block,0.9999443
1,auto-block,0.9996131
1,auto-block,0.99996734
1,auto-block,0.9999591
1,auto-block,0.9997577
1,auto-block,0.99989927
1,auto-block,0.9999325
1,auto-block,0.9998498
1,auto-block,0.9999064
1,auto-block,0.99995947
1,auto-block,0.9999511
1,auto-block,0.9996025
1,auto-block,0.999416
1,auto-block,0.99990046
1,auto-block,0.99992657
1,auto-block,0.99992764
1,auto-block,0.99987817
1,auto-block,0.99989176
1,auto-block,0.9999249
1,auto-block,0.9998977
1,auto-block,0.99990726
1,auto-block,0.99707377
1,auto-block,0.9998822
1,auto-block,0.9998518
1,auto-block,0.99986815
1,auto-block,0.9999057
1,auto-block,0.99996066
1,auto-block,0.99995565
1,auto-block,0.99993896
1,auto-block,0.99992657
1,auto-block,0.9999659
1,auto-block,0.9998814
1,auto-block,0.9998803
1,auto-block,0.99983764
1,auto-block,0.9999547
1,auto-block,0.9999176
1,auto-block,0.9999012
1,auto-block,0.9999299
1,auto-block,0.99976796
1,auto-block,0.9998319
1,auto-block,0.999959
1,auto-block,0.99969876
1,auto-block,0.9997929
1,auto-block,0.9994729
1,auto-block,0.9999349
1,auto-block,0.99990165
1,auto-block,0.9999453
1,auto-block,0.9998939
1,auto-block,0.9997497
1,auto-block,0.9998472
1,auto-block,0.9998696
1,auto-block,0.99994373
1,auto-block,0.99936813
1,auto-block,0.9999647
1,auto-block,0.99994564
1,auto-block,0.9999583
1,auto-block,0.99992263
1,auto-block,0.99992573
1,auto-block,0.9999038
1,auto-block,0.99986506
1,auto-block,0.9999523
1,auto-block,0.9999484
1,auto-block,0.99993193
1,auto-block,0.99763775
1,auto-block,0.99995625
1,auto-block,0.999894
1,auto-block,0.9997162
1,auto-block,0.9997174
1,auto-block,0.9998623
1,auto-block,0.9999579
1,auto-block,0.9998801
1,auto-block,0.99988353
1,auto-block,0.9999387
1,auto-block,0.9998528
1,auto-block,0.9997297
1,auto-block,0.99984825
1,auto-block,0.99966
1,auto-block,0.9997873
1,auto-block,0.9999279
1,auto-block,0.9999554
1,auto-block,0.9999399
1,auto-block,0.99863285
1,auto-block,0.99995005
1,auto-block,0.9999678
1,auto-block,0.99990356
1,auto-block,0.9999647
1,auto-block,0.9999646
1,auto-block,0.99984145
1,auto-block,0.99986446
1,auto-block,0.9999484
1,auto-block,0.99995005
1,auto-block,0.9999343
1,auto-block,0.99961203
1,auto-block,0.9999155
1,auto-block,0.99794155
1,auto-block,0.9999616
1,auto-block,0.99987364
1,auto-block,0.999966
1,auto-block,0.9999317
1,auto-block,0.99993193
1,auto-block,0.999951
1,auto-block,0.99993587
1,auto-block,0.99993026
1,auto-block,0.99996936
1,auto-block,0.9998405
1,auto-block,0.9999708
1,auto-block,0.9999641
1,auto-block,0.9998927
1,auto-block,0.99990225
1,auto-block,0.99994314
1,auto-block,0.99993753
1,auto-block,0.99996006
1,auto-block,0.99990964
1,auto-block,0.9998267
1,auto-block,0.99994993
1,auto-block,0.9999125
1,auto-block,0.99995744
1,auto-block,0.99989843
1,auto-block,0.99995303
1,auto-block,0.9999614
1,auto-block,0.99992824
1,auto-block,0.99988353
1,auto-block,0.99965155
1,auto-block,0.9999552
1,auto-block,0.9999113
1,auto-block,0.99975234
1,auto-block,0.9999616
1,auto-block,0.99981207
1,auto-block,0.9989009
1,auto-block,0.99996746
1,auto-block,0.99993503
1,auto-block,0.9998343
1,auto-block,0.99981195
1,auto-block,0.9999658
1,auto-block,0.99984515
1,auto-block,0.999912
1,auto-block,0.99978393
1,auto-block,0.9998839
1,auto-block,0.99992216
1,auto-block,0.99994385
1,auto-block,0.99996316
1,auto-block,0.99993443
1,auto-block,0.99990463
1,auto-block,0.99994123
1,auto-block,0.99982613
1,auto-block,0.9999379
1,auto-block,0.99995065
1,auto-block,0.9996457
1,auto-block,0.99980336
1,auto-block,0.9999418
1,auto-block,0.999954
1,auto-block,0.9995753
1,auto-block,0.99995863
1,auto-block,0.999966
1,auto-block,0.99931824
1,auto-block,0.99996686
1,auto-block,0.99769884
1,auto-block,0.9999528
1,auto-block,0.99982256
1,auto-block,0.9996811
1,auto-block,0.9999211
1,auto-block,0.9998405
1,auto-block,0.9996747
1,auto-block,0.9998536
1,auto-block,0.9999523
1,auto-block,0.99992394
1,auto-block,0.99993074
1,auto-block,0.99994004
1,auto-block,0.99995625
1,auto-block,0.9997476
1,auto-block,0.9999641
1,auto-block,0.9998845
1,auto-block,0.999962
1,auto-block,0.99987066
1,auto-block,0.9999515
1,auto-block,0.99988127
1,auto-block,0.9998652
1,auto-block,0.9999192
1,auto-block,0.9997805
1,auto-block,0.9999162
1,auto-block,0.9999287
1,auto-block,0.9999479
1,auto-block,0.99996483
1,auto-block,0.9999534
1,auto-block,0.9999342
1,auto-block,0.99995196
1,auto-block,0.9999267
1,auto-block,0.9999099
1,auto-block,0.99992144
1,auto-block,0.99954295
1,auto-block,0.9995467
1,auto-block,0.99971753
1,auto-block,0.9999349
1,auto-block,0.9999281
1,auto-block,0.99995613
1,auto-block,0.9998679
1,auto-block,0.9999578
1,auto-block,0.999967
1,auto-block,0.99996364
1,auto-block,0.9998963
1,auto-block,0.9999385
1,auto-block,0.99995744
1,auto-block,0.99994767
1,auto-block,0.9998605
1,auto-block,0.99971
1,auto-block,0.99993
1,auto-block,0.9999726
1,auto-block,0.9999484
1,auto-block,0.9995566
1,auto-block,0.9999628
1,auto-block,0.99959797
1,auto-block,0.9999522
1,auto-block,0.9999449
1,auto-block,0.99994826
1,auto-block,0.999749
1,auto-block,0.9997348
1,auto-block,0.99983823
1,auto-block,0.9998103
1,auto-block,0.99990547
1,auto-block,0.99995005
1,auto-block,0.9999664
1,auto-block,0.9998517
1,auto-block,0.999894
1,auto-block,0.9998436
1,auto-block,0.99995947
1,auto-block,0.9999232
1,auto-block,0.99990904
1,auto-block,0.9998348
1,auto-block,0.99990976
1,auto-block,0.99993277
1,auto-block,0.9998965
1,auto-block,0.99997187
1,auto-block,0.99994004
1,auto-block,0.99996114
1,auto-block,0.99994767
1,auto-block,0.99992776
1,auto-block,0.9997863
1,auto-block,0.99994373
1,auto-block,0.9528819
1,auto-block,0.99992526
1,auto-block,0.9999404
1,auto-block,0.99959475
1,auto-block,0.9999585
1,auto-block,0.9998554
1,auto-block,0.9998894
1,auto-block,0.99974436
1,auto-block,0.9999548
1,auto-block,0.9998636
1,auto-block,0.99995995
1,auto-block,0.99967575
1,auto-block,0.9998292
1,auto-block,0.99984145
1,auto-block,0.9999583
1,auto-block,0.99948776
1,auto-block,0.9999591
1,auto-block,0.9998758
1,auto-block,0.9999647
1,auto-block,0.9999552
1,auto-block,0.99888784
1,auto-block,0.9995203
1,auto-block,0.9999335
1,auto-block,0.99994016
1,auto-block,0.9999535
1,auto-block,0.9999186
1,auto-block,0.9994867
1,auto-block,0.999959
1,auto-block,0.9998789
1,auto-block,0.999969
1,auto-block,0.9999484
1,auto-block,0.99975413
1,auto-block,0.9999566
1,auto-block,0.9999268
1,auto-block,0.9999609
1,auto-block,0.99883944
1,auto-block,0.9992318
1,auto-block,0.9998472
1,auto-block,0.9999571
1,auto-block,0.999749
1,auto-block,0.999826
1,auto-block,0.99598145
1,auto-block,0.9999385
1,auto-block,0.9999522
1,auto-block,0.99992263
1,auto-block,0.9996822
1,auto-block,0.9999217
1,auto-block,0.99982244
1,auto-block,0.99984074
1,auto-block,0.99995434
1,auto-block,0.9999368
1,auto-block,0.9998448
1,auto-block,0.9999205
1,auto-block,0.9999516
1,auto-block,0.9999286
1,auto-block,0.99971133
1,auto-block,0.9999429
1,auto-block,0.9998739
1,auto-block,0.9998348
1,auto-block,0.9998833
1,auto-block,0.9996623
1,auto-block,0.9998945
1,auto-block,0.9998696
1,auto-block,0.9996387
1,auto-block,0.9999436
1,auto-block,0.9997818
1,auto-block,0.999742
1,auto-block,0.9999558
1,auto-block,0.99943453
1,auto-block,0.99956805
1,auto-block,0.9998616
1,auto-block,0.9999536
1,auto-block,0.99991524
1,auto-block,0.9999453
1,auto-block,0.99952435
1,auto-block,0.99988806
1,auto-block,0.99992967
1,auto-block,0.99985325
1,auto-block,0.9999491
1,auto-block,0.99981457
1,auto-block,0.99996126
1,auto-block,0.9997608
1,auto-block,0.99995124
1,auto-block,0.9999622
1,auto-block,0.99993503
1,auto-block,0.99996257
1,auto-block,0.9999491
1,auto-block,0.9993881
1,auto-block,0.99979883
1,auto-block,0.9999342
1,auto-block,0.99995387
1,auto-block,0.9999726
1,auto-block,0.9999509
1,auto-block,0.9999517
1,auto-block,0.99988854
1,auto-block,0.9999422
1,auto-block,0.9994673
1,auto-block,0.9999578
1,auto-block,0.9995988
1,auto-block,0.9999658
1,auto-block,0.9999156
1,auto-block,0.99988663
1,auto-block,0.99996936
1,auto-block,0.99995387
1,auto-block,0.99979705
1,auto-block,0.9999455
1,auto-block,0.99976104
1,auto-block,0.9997758
1,auto-block,0.9998853
1,auto-block,0.99983597
1,auto-block,0.99987984
1,auto-block,0.999808
1,auto-block,0.9993351
1,auto-block,0.9999517
1,auto-block,0.9999039
1,auto-block,0.99983716
1,auto-block,0.9999286
1,auto-block,0.9999616
1,auto-block,0.9998523
1,auto-block,0.99989486
1,auto-block,0.9999088
1,auto-block,0.99994504
1,auto-block,0.99986815
1,auto-block,0.99996424
1,auto-block,0.99992037
1,auto-block,0.9999094
1,auto-block,0.99755114
1,auto-block,0.9999312
1,auto-block,0.99976796
1,auto-block,0.99978644
1,auto-block,0.99995685
1,auto-block,0.9997203
1,auto-block,0.9999598
1,auto-block,0.9996635
1,auto-block,0.9998822
1,auto-block,0.99826187
1,auto-block,0.9998388
1,auto-block,0.99995244
1,auto-block,0.9987675
1,auto-block,0.9999585
1,auto-block,0.99894947
1,auto-block,0.99979526
1,auto-block,0.9998696
1,auto-block,0.99903023
1,auto-block,0.9997497
1,auto-block,0.99992096
1,auto-block,0.9998654
1,auto-block,0.9999542
1,auto-block,0.9996525
1,auto-block,0.999967
1,auto-block,0.9999542
1,auto-block,0.9999461
1,auto-block,0.9999356
1,auto-block,0.99957174
1,auto-block,0.99987197
1,auto-block,0.9999635
1,auto-block,0.99879897
1,auto-block,0.9999331
1,auto-block,0.9997626
1,auto-block,0.9999496
1,auto-block,0.9999063
1,auto-block,0.99983406
1,auto-block,0.9999521
1,auto-block,0.99994636
1,auto-block,0.9999335
1,auto-block,0.9998795
1,auto-block,0.99946135
1,auto-block,0.99995947
1,auto-block,0.9998381
1,auto-block,0.999946
1,auto-block,0.9999254
1,auto-block,0.99984527
1,auto-block,0.9999658
1,auto-block,0.99988246
1,auto-block,0.99994195
1,auto-block,0.9994436
1,auto-block,0.9999385
1,auto-block,0.9999405
1,auto-block,0.9996216
1,auto-block,0.9999459
1,auto-block,0.99991965
1,auto-block,0.99964774
1,auto-block,0.999956
1,auto-block,0.99995553
1,auto-block,0.999739
1,auto-block,0.9983487
1,auto-block,0.99996674
1,auto-block,0.99971145
1,auto-block,0.9998809
1,auto-block,0.99983394
1,auto-block,0.9999318
1,auto-block,0.9989151
1,auto-block,0.99908626
1,auto-block,0.9996766
1,auto-block,0.9999689
1,auto-block,0.9999558
1,auto-block,0.9999069
1,auto-block,0.9999118
1,auto-block,0.9998747
1,auto-block,0.99996114
1,auto-block,0.9998184
1,auto-block,0.99993336
1,auto-block,0.99989927
1,auto-block,0.999933
1,auto-block,0.9999459
1,auto-block,0.99916065
1,auto-block,0.9999031
1,auto-block,0.9997327
1,auto-block,0.9997881
0,auto-block,0.99978155
1,auto-block,0.99995005
1,auto-block,0.9996001
1,auto-block,0.99989736
1,auto-block,0.99995637
1,auto-block,0.9999347
1,auto-block,0.99995756
1,auto-block,0.99994564
1,auto-block,0.99970895
1,auto-block,0.9998399
1,auto-block,0.9994821
1,auto-block,0.99995065
1,auto-block,0.9998802
1,auto-block,0.99994946
1,auto-block,0.9999604
1,auto-block,0.9999423
1,auto-block,0.9998016
1,auto-block,0.9970042
1,auto-block,0.9998572
1,auto-block,0.9999367
1,auto-block,0.9999434
1,auto-block,0.99987173
1,auto-block,0.99996114
1,auto-block,0.9999335
1,auto-block,0.9997607
1,auto-block,0.99954885
1,auto-block,0.9999627
1,auto-block,0.99922657
1,auto-block,0.99995863
1,auto-block,0.99996173
1,auto-block,0.99995065
1,auto-block,0.9995478
1,auto-block,0.99982196
1,auto-block,0.99989176
1,auto-block,0.99985886
1,auto-block,0.99994195
1,auto-block,0.99994564
1,auto-block,0.99994147
1,auto-block,0.99989593
1,auto-block,0.9999455
1,auto-block,0.9999378
1,auto-block,0.99993634
1,auto-block,0.99993753
1,auto-block,0.99976104
1,auto-block,0.99953866
1,auto-block,0.9999101
1,auto-block,0.99988186
1,auto-block,0.999882
1,auto-block,0.99993813
1,auto-block,0.9999038
1,auto-block,0.9999701
1,auto-block,0.9997812
1,auto-block,0.9999548
1,auto-block,0.9999497
1,auto-block,0.99991274
1,auto-block,0.9996246
1,auto-block,0.9999436
1,auto-block,0.9999598
1,auto-block,0.99995625
1,auto-block,0.9998548
1,auto-block,0.99988186
1,auto-block,0.99989796
1,auto-block,0.99974483
1,auto-block,0.9998925
1,auto-block,0.9999436
1,auto-block,0.9998627
1,auto-block,0.99989724
1,auto-block,0.9999448
1,auto-block,0.9993643
1,auto-block,0.99996614
1,auto-block,0.99991107
1,auto-block,0.99993587
1,auto-block,0.9999597
1,auto-block,0.999915
1,auto-block,0.9999491
1,auto-block,0.9999423
1,auto-block,0.99994564
1,auto-block,0.9999633
1,auto-block,0.999966
1,auto-block,0.99993885
1,auto-block,0.9999434
1,auto-block,0.9999294
1,auto-block,0.9999294
1,auto-block,0.9999293
1,auto-block,0.9999355
1,auto-block,0.99975497
1,auto-block,0.9995541
1,auto-block,0.9998171
1,auto-block,0.99994564
1,auto-block,0.99995327
1,auto-block,0.99957293
1,auto-block,0.9998573
1,auto-block,0.99992824
1,auto-block,0.9998536
1,auto-block,0.999956
1,auto-block,0.99985754
1,auto-block,0.9997595
1,auto-block,0.99995935
1,auto-block,0.99985456
1,auto-block,0.9953614
1,auto-block,0.9999566
1,auto-block,0.99988127
1,auto-block,0.9999217
1,auto-block,0.9999423
1,auto-block,0.9999355
1,auto-block,0.9999094
1,auto-block,0.9995009
1,auto-block,0.99942553
1,auto-block,0.9999062
1,auto-block,0.99949956
1,auto-block,0.9999323
1,auto-block,0.9998965
1,auto-block,0.9999647
1,auto-block,0.99995327
1,auto-block,0.9999503
1,auto-block,0.99976414
1,auto-block,0.9998466
1,auto-block,0.99995506
1,auto-block,0.9997962
1,auto-block,0.99990916
1,auto-block,0.9995746
1,auto-block,0.999895
1,auto-block,0.9995802
1,auto-block,0.9999448
1,auto-block,0.9987556
1,auto-block,0.99976
1,auto-block,0.9995377
1,auto-block,0.9999485
1,auto-block,0.99974555
1,auto-block,0.9996302
1,auto-block,0.999923
1,auto-block,0.99992335
1,auto-block,0.99986565
1,auto-block,0.99991167
1,auto-block,0.99724257
1,auto-block,0.9999635
1,auto-block,0.99995744
1,auto-block,0.99978477
1,auto-block,0.9998084
1,auto-block,0.9999527
1,auto-block,0.9999627
1,auto-block,0.999948
1,auto-block,0.99984527
1,auto-block,0.9999387
1,auto-block,0.9999448
1,auto-block,0.9999697
1,auto-block,0.9999459
1,auto-block,0.9999386
1,auto-block,0.99989617
1,auto-block,0.9999459
1,auto-block,0.9998847
1,auto-block,0.99990094
1,auto-block,0.9997037
1,auto-block,0.99995494
1,auto-block,0.9998939
1,auto-block,0.9999659
1,auto-block,0.9999348
1,auto-block,0.9998859
1,auto-block,0.99994516
1,auto-block,0.9997706
1,auto-block,0.99996614
1,auto-block,0.99989736
1,auto-block,0.9999515
1,auto-block,0.9999573
1,auto-block,0.9999465
1,auto-block,0.99983156
1,auto-block,0.9999068
1,auto-block,0.99967515
1,auto-block,0.9998888
1,auto-block,0.99990237
1,auto-block,0.9999436
1,auto-block,0.9995915
1,auto-block,0.9999366
1,auto-block,0.99995124
1,auto-block,0.99940073
1,auto-block,0.99990535
1,auto-block,0.99994767
1,auto-block,0.9999082
1,auto-block,0.999796
1,auto-block,0.99987817
1,auto-block,0.9999596
1,auto-block,0.99995327
1,auto-block,0.999938
1,auto-block,0.99980515
1,auto-block,0.9999398
1,auto-block,0.99994135
1,auto-block,0.9997336
1,auto-block,0.9993174
1,auto-block,0.9999572
1,auto-block,0.9999502
1,auto-block,0.99995327
1,auto-block,0.99996376
1,auto-block,0.9994438
1,auto-block,0.9999318
1,auto-block,0.999948
1,auto-block,0.9999534
1,auto-block,0.99995697
1,auto-block,0.99994147
1,auto-block,0.99993443
1,auto-block,0.99984646
1,auto-block,0.9998621
1,auto-block,0.99996245
1,auto-block,0.99995244
1,auto-block,0.99995327
1,auto-block,0.9997992
1,auto-block,0.9998617
1,auto-block,0.9999579
1,auto-block,0.9936231
1,auto-block,0.99995005
1,auto-block,0.99962425
1,auto-block,0.9997507
1,auto-block,0.9998667
1,auto-block,0.9999397
1,auto-block,0.99984825
1,auto-block,0.99997187
1,auto-block,0.99982774
1,auto-block,0.9995859
1,auto-block,0.999967
1,auto-block,0.9999368
1,auto-block,0.9999677
1,auto-block,0.99996614
1,auto-block,0.9999025
1,auto-block,0.9999517
1,auto-block,0.9999616
1,auto-block,0.9996958
1,auto-block,0.9998543
1,auto-block,0.99899405
1,auto-block,0.9999362
1,auto-block,0.9998741
1,auto-block,0.9997631
1,auto-block,0.99985147
1,auto-block,0.9999125
1,auto-block,0.9997974
1,auto-block,0.9992867
1,auto-block,0.9999634
1,auto-block,0.99988127
1,auto-block,0.9999521
1,auto-block,0.99990726
1,auto-block,0.99984336
1,auto-block,0.9999211
1,auto-block,0.99666154
1,auto-block,0.999967
1,auto-block,0.99969363
1,auto-block,0.9998248
1,auto-block,0.99941444
1,auto-block,0.99984634
1,auto-block,0.99991107
1,auto-block,0.9999255
1,auto-block,0.99997187
1,auto-block,0.999946
1,auto-block,0.9994444
1,auto-block,0.99967515
1,auto-block,0.999908
1,auto-block,0.9998902
1,auto-block,0.99981004
1,auto-block,0.9999566
1,auto-block,0.9998091
1,auto-block,0.99991417
1,auto-block,0.99978393
1,auto-block,0.9999361
1,auto-block,0.9964689
1,auto-block,0.99970573
1,auto-block,0.9998486
1,auto-block,0.999818
1,auto-block,0.9997255
1,auto-block,0.9998667
1,auto-block,0.99996114
1,auto-block,0.9992495
1,auto-block,0.9999237
1,auto-block,0.99990904
1,auto-block,0.99986637
1,auto-block,0.99959964
1,auto-block,0.9999455
1,auto-block,0.99993336
1,auto-block,0.9999255
1,auto-block,0.99989176
1,auto-block,0.99991107
1,auto-block,0.999846
1,auto-block,0.99980086
1,auto-block,0.99978226
1,auto-block,0.9999213
1,auto-block,0.99995434
1,auto-block,0.9999318
1,auto-block,0.99990404
1,auto-block,0.9999337
1,auto-block,0.9999453
1,auto-block,0.99953496
1,auto-block,0.999912
1,auto-block,0.9997944
1,auto-block,0.9995851
1,auto-block,0.9999447
1,auto-block,0.9999366
1,auto-block,0.9998412
1,auto-block,0.99989724
1,auto-block,0.9999597
1,auto-block,0.99995685
1,auto-block,0.99970514
1,auto-block,0.99972194
1,auto-block,0.9999403
1,auto-block,0.9999368
1,auto-block,0.9999542
1,auto-block,0.9997522
1,auto-block,0.99995565
1,auto-block,0.999967
1,auto-block,0.9998677
1,auto-block,0.99996233
1,auto-block,0.9998739
1,auto-block,0.9999461
1,auto-block,0.99990153
1,auto-block,0.99989665
1,auto-block,0.99995327
1,auto-block,0.99995685
1,auto-block,0.9999423
1,auto-block,0.9999658
1,auto-block,0.9999083
1,auto-block,0.99994826
1,auto-block,0.9998815
1,auto-block,0.9999521
1,auto-block,0.9996263
1,auto-block,0.99996746
1,auto-block,0.9999361
1,auto-block,0.99997187
1,auto-block,0.9999486
1,auto-block,0.9997166
1,auto-block,0.99983954
1,auto-block,0.9999155
1,auto-block,0.99994564
1,auto-block,0.9999598
1,auto-block,0.9998871
1,auto-block,0.99996114
1,auto-block,0.9999366
1,auto-block,0.99980754
1,auto-block,0.9998709
1,auto-block,0.9999565
1,auto-block,0.9999373
1,auto-block,0.999956
1,auto-block,0.999964
1,auto-block,0.99974924
1,auto-block,0.9998503
1,auto-block,0.99996233
1,auto-block,0.99972683
1,auto-block,0.99979776
1,auto-block,0.99994373
1,auto-block,0.99972254
1,auto-block,0.9999647
1,auto-block,0.9999459
1,auto-block,0.99916816
1,auto-block,0.99991477
1,auto-block,0.999782
1,auto-block,0.9999347
1,auto-block,0.9997409
1,auto-block,0.99963844
1,auto-block,0.9999441
1,auto-block,0.9999044
1,auto-block,0.9999647
1,auto-block,0.9997471
1,auto-block,0.9999647
1,auto-block,0.99984527
1,auto-block,0.9998882
1,auto-block,0.9999124
1,auto-block,0.999905
1,auto-block,0.9992111
1,auto-block,0.9999509
1,auto-block,0.9996673
1,auto-block,0.9998721
1,auto-block,0.999938
1,auto-block,0.9999281
1,auto-block,0.99996233
1,auto-block,0.9998523
1,auto-block,0.9998729
1,auto-block,0.99993026
1,auto-block,0.9999361
1,auto-block,0.999355
1,auto-block,0.9993529
1,auto-block,0.99968255
1,auto-block,0.9999057
1,auto-block,0.99982005
1,auto-block,0.9997868
1,auto-block,0.9998709
1,auto-block,0.99948347
1,auto-block,0.9998951
1,auto-block,0.99996996
1,auto-block,0.9999422
1,auto-block,0.9997998
1,auto-block,0.999961
1,auto-block,0.9999676
1,auto-block,0.99993837
1,auto-block,0.99989617
1,auto-block,0.9999516
1,auto-block,0.9999701
1,auto-block,0.9999467
1,auto-block,0.999938
1,auto-block,0.9999658
1,auto-block,0.99873954
1,auto-block,0.9999528
1,auto-block,0.99993145
1,auto-block,0.9999106
1,auto-block,0.99992573
1,auto-block,0.999967
1,auto-block,0.9998946
1,auto-block,0.9998894
1,auto-block,0.99919707
1,auto-block,0.99995756
1,auto-block,0.99981433
1,auto-block,0.999961
1,auto-block,0.99995327
1,auto-block,0.99971515
1,auto-block,0.9999273
1,auto-block,0.99995434
1,auto-block,0.9998486
1,auto-block,0.999246
1,auto-block,0.9999131
1,auto-block,0.9999293
1,auto-block,0.99781597
1,auto-block,0.9999039
1,auto-block,0.99974555
1,auto-block,0.9999683
1,auto-block,0.9999517
1,auto-block,0.9998822
1,auto-block,0.9999392
1,auto-block,0.9998839
1,auto-block,0.99993277
1,auto-block,0.99983156
1,auto-block,0.9999629
1,auto-block,0.9993524
1,auto-block,0.9999269
1,auto-block,0.99802834
1,auto-block,0.99993503
1,auto-block,0.9999647
1,auto-block,0.9997727
1,auto-block,0.99988925
1,auto-block,0.99996364
1,auto-block,0.99974734
